side_in_poke_index,side_in_time,center_in_poke_index,center_in_time,chose_left,chose_right,left_reward_prob,right_reward_prob,was_rewarded,word_l1,word_l1_generic,word_l2,word_l2_generic,word_l3,word_l3_generic,switched,1_Reward,1_Choice,1_Switch,2_Reward,2_Choice,2_Switch,3_Reward,3_Choice,3_Switch,reward_seq_3,choice_seq_3,choice_seq_3_letters,switch_seq_3,Q_left,Q_right,Q_diff,Rolling_Accuracy,Rolling_PRight,Expected_PRight,Signed_Deviation,Choice_Deviation,Rolling_Switch_Rate,Behavioral_State,matched_side_in_index,photometry_side_in_index,photometry_side_out_index,photometry_center_in_index,photometry_center_out_index,photometry_outcome_index,center_in_s,center_out_s,side_in_s,side_out_s,peak_z_center_in,auc_center_in,peak_z_side_in,auc_side_in,peak_z_outcome,auc_outcome,peak_z_side_out,auc_side_out,mouse,date,hemisphere,dob,treatment,viral_expression,age_days
774,966.2359982728958,773,965.743001550436,False,True,0.9,0.09999999999999998,True,R,A,rR,aA,LrR,AbB,0,0,1,1,1,0,1,0,1,1,010,101,RLR,111,0.9080347179083087,0.02789906608307534,-0.8801356518252333,0.6,0.6,0.09999999999999998,0.5,0.5,0.8,Right Bias,17915,17894,17897,17886,17888,17894,965.8439999999999,965.952,966.276,966.438,1.4656968316226149,-0.30026920126361095,1.4970275738238024,-0.19953601414371852,1.4970275738238024,-0.19953601414371852,2.253892806844605,0.11981790964556041,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
776,968.0009957402945,775,967.6679961383343,False,True,0.9,0.09999999999999998,False,r,a,Rr,Aa,rRr,aAa,0,1,1,0,0,1,1,1,0,1,101,110,RRL,011,0.9080347179083087,0.7051680246215831,-0.20286669328672557,0.4,0.8,0.09999999999999998,0.7000000000000001,0.7000000000000001,0.6,Right Bias,17948,17894,17897,17886,17888,17894,965.8439999999999,965.952,966.276,966.438,1.4656968316226149,-0.30026920126361095,1.4970275738238024,-0.19953601414371852,1.4970275738238024,-0.19953601414371852,2.253892806844605,0.11981790964556041,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
778,969.8579963296652,777,969.4799959659576,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,RrL,AaB,1,0,1,0,1,1,0,0,1,1,010,111,RRR,001,0.9080347179083087,0.21387293687205222,-0.6941617810362565,0.6,0.6,0.09999999999999998,0.5,0.5,0.6,Right Bias,17982,17959,17975,17949,17951,17959,969.246,969.354,969.786,970.65,-1.387473869599242,-2.5119854577840437,-1.899693578963702,-2.8107750476818256,-1.899693578963702,-2.8107750476818256,-1.662918658247899,-2.5711799007723055,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
780,971.5819962322712,779,971.2989963591099,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,0,1,1,0,101,011,LRR,100,0.9721075200739969,0.21387293687205222,-0.7582345832019447,0.6,0.6,0.09999999999999998,0.5,0.5,0.4,Right Bias,18014,18031,18035,18026,-1,18031,973.404,,973.674,973.89,3.5914898891771085,1.7295551766519124,2.304494887658177,0.7905120698035744,2.304494887658177,0.7905120698035744,2.0690108158870832,0.11028206170380316,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
782,973.0860013514757,781,972.8369984775782,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,1,0,1,0,110,001,LLR,010,0.9915403898218155,0.21387293687205222,-0.7776674529497632,0.8,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.2,Exploration,18042,18031,18035,18026,-1,18031,973.404,,973.674,973.89,3.5914898891771085,1.7295551766519124,2.304494887658177,0.7905120698035744,2.304494887658177,0.7905120698035744,2.0690108158870832,0.11028206170380316,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
784,974.6589962393045,783,974.3870001286268,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,1,111,000,LLL,001,0.9974342545174649,0.21387293687205222,-0.7835613176454127,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,18071,18031,18035,18026,-1,18031,973.404,,973.674,973.89,3.5914898891771085,1.7295551766519124,2.304494887658177,0.7905120698035744,2.304494887658177,0.7905120698035744,2.0690108158870832,0.11028206170380316,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
786,976.2829966843128,785,975.9469997137785,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9992218258592901,0.21387293687205222,-0.7853488889872379,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.2,Exploration,18101,18031,18035,18025,-1,18031,973.35,,973.674,973.89,3.95085459486981,1.995573691151526,2.304494887658177,0.7905120698035744,2.304494887658177,0.7905120698035744,2.0690108158870832,0.11028206170380316,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
788,977.880996465683,787,977.6049971580505,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9997639847765916,0.21387293687205222,-0.7858910479045393,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,18131,18191,18207,18184,18185,18191,981.936,981.99,982.314,983.178,1.069098118117145,-0.5376533957306444,1.126539170806093,-1.042060902374645,1.126539170806093,-1.042060902374645,-1.0989170465841902,-3.289354252566496,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
793,981.289004534483,792,980.9260010719299,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999284180972273,0.21387293687205222,-0.7860554812251751,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,18194,18191,18207,18184,18185,18191,981.936,981.99,982.314,983.178,1.069098118117145,-0.5376533957306444,1.126539170806093,-1.042060902374645,1.126539170806093,-1.042060902374645,-1.0989170465841902,-3.289354252566496,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
795,984.1240022331476,794,983.6940005421638,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999782896682232,0.21387293687205222,-0.786105352796171,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,18247,18246,18262,18240,18241,18246,984.96,985.014,985.284,986.148,1.6091669023980082,-2.0732423790646006,3.6637347221012035,-0.2151093447853866,3.6637347221012035,-0.2151093447853866,4.849306428150234,2.133607789634894,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
800,987.5240039080381,799,987.1010027825832,False,True,0.9,0.09999999999999998,False,r,a,Lr,Ab,LLr,AAb,1,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999934153956852,0.21387293687205222,-0.786120478523633,0.8,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,18309,18459,18460,18450,18452,18459,996.3,996.408,996.786,996.84,-1.939889676424754,-3.308503603525119,-1.639310628573269,-2.5431711866287188,-1.639310628573269,-2.5431711866287188,-1.4856979052205803,-2.423912644050654,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
802,992.0160032808781,801,991.5600009262562,False,True,0.9,0.09999999999999998,False,r,a,rr,aa,Lrr,Abb,0,0,1,1,1,0,0,1,0,0,011,100,RLL,100,0.9999934153956852,0.064866289351142,-0.9351271260445432,0.6,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.2,Exploration,18393,18459,18460,18450,18452,18459,996.3,996.408,996.786,996.84,-1.939889676424754,-3.308503603525119,-1.639310628573269,-2.5431711866287188,-1.639310628573269,-2.5431711866287188,-1.4856979052205803,-2.423912644050654,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
804,995.5450024455786,803,994.9720021337271,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,rrL,aaB,1,0,1,0,0,1,1,1,0,0,001,110,RRL,010,0.9999934153956852,0.01967352931943541,-0.9803198860762498,0.6,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.4,Exploration,18458,18324,18329,18313,18320,18324,988.902,989.28,989.496,989.766,1.9992423047026195,-0.4347856227497184,3.9889884219884397,1.7899844371444003,3.9889884219884397,1.7899844371444003,5.4168333589352,3.283591327302425,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
809,1001.3210020959377,808,1000.8620023727417,False,True,0.9,0.09999999999999998,False,r,a,Lr,Ab,rLr,aBa,1,1,0,1,0,1,0,0,1,1,100,011,LRR,101,0.9999980029317641,0.01967352931943541,-0.9803244736123287,0.4,0.6,0.09999999999999998,0.5,0.5,0.6,Right Bias,18565,18462,18463,18454,-1,18462,996.516,,996.948,997.002,-1.3743992929892506,-2.9054246362466913,-1.343184431773568,-2.451992720624927,-1.343184431773568,-2.451992720624927,-1.30791172870039,-2.4648532252581,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
811,1003.4890048205853,810,1003.1789984554052,False,True,0.9,0.09999999999999998,True,R,A,rR,aA,LrR,AbB,0,0,1,1,1,0,1,0,1,0,010,101,RLR,110,0.9999980029317641,0.005966855199431423,-0.9940311477323327,0.4,0.8,0.09999999999999998,0.7000000000000001,0.7000000000000001,0.6,Right Bias,18605,18462,18463,18456,-1,18462,996.624,,996.948,997.002,-1.2236262214829308,-2.681369074967428,-1.343184431773568,-2.451992720624927,-1.343184431773568,-2.451992720624927,-1.30791172870039,-2.4648532252581,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
816,1008.0509997904301,815,1007.6790042221546,True,False,0.9,0.09999999999999998,True,L,A,RL,AB,rRL,aAB,1,1,1,0,0,1,1,1,0,1,101,110,RRL,011,0.9999980029317641,0.6985161257974706,-0.30148187713429353,0.6,0.6,0.09999999999999998,0.5,0.5,0.6,Right Bias,18690,18789,18804,18782,18783,18789,1014.228,1014.282,1014.606,1015.4159999999999,0.8715663805953274,-0.23342802500819404,0.7578010920699844,-0.9396773437370098,0.7578010920699844,-0.9396773437370098,-2.174004159170896,-3.108652912029755,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
818,1009.4860050827265,817,1009.1750029474497,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,RLL,ABB,0,1,0,1,1,1,0,0,1,1,110,011,LRR,101,0.999999394302019,0.6985161257974706,-0.30148326850454843,0.8,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.6,Exploration,18716,18789,18804,18782,18783,18789,1014.228,1014.282,1014.606,1015.4159999999999,0.8715663805953274,-0.23342802500819404,0.7578010920699844,-0.9396773437370098,0.7578010920699844,-0.9396773437370098,-2.174004159170896,-3.108652912029755,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
820,1011.0209997743368,819,1010.699999704957,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,1,1,1,0,111,001,LLR,010,0.9999998162956891,0.6985161257974706,-0.30148369049821855,0.8,0.4,0.09999999999999998,0.30000000000000004,0.30000000000000004,0.4,Exploration,18745,18789,18804,18782,18783,18789,1014.228,1014.282,1014.606,1015.4159999999999,0.8715663805953274,-0.23342802500819404,0.7578010920699844,-0.9396773437370098,0.7578010920699844,-0.9396773437370098,-2.174004159170896,-3.108652912029755,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
822,1012.4839972704649,821,1012.1819972991943,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,1,111,000,LLL,001,0.9999999442836613,0.6985161257974706,-0.30148381848619077,1.0,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,18772,18789,18804,18782,18783,18789,1014.228,1014.282,1014.606,1015.4159999999999,0.8715663805953274,-0.23342802500819404,0.7578010920699844,-0.9396773437370098,0.7578010920699844,-0.9396773437370098,-2.174004159170896,-3.108652912029755,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
824,1013.8930018991232,823,1013.6170025914907,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,LLL,AAA,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.999999983101592,0.6985161257974706,-0.3014838573041214,1.0,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.2,Exploration,18798,18789,18804,18782,18783,18789,1014.228,1014.282,1014.606,1015.4159999999999,0.8715663805953274,-0.23342802500819404,0.7578010920699844,-0.9396773437370098,0.7578010920699844,-0.9396773437370098,-2.174004159170896,-3.108652912029755,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
826,1015.2480036020279,825,1014.963997900486,True,False,0.9,0.09999999999999998,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,0,1,0,0,111,000,LLL,000,0.9999999948748213,0.6985161257974706,-0.3014838690773507,0.8,0.0,0.09999999999999998,-0.09999999999999998,0.09999999999999998,0.0,Exploitation,18823,18789,18804,18782,18783,18789,1014.228,1014.282,1014.606,1015.4159999999999,0.8715663805953274,-0.23342802500819404,0.7578010920699844,-0.9396773437370098,0.7578010920699844,-0.9396773437370098,-2.174004159170896,-3.108652912029755,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
828,1022.5379962474108,827,1022.025003656745,False,True,0.9,0.09999999999999998,False,r,a,lr,ab,Llr,Aab,1,0,0,0,1,0,0,1,0,0,011,000,LLL,000,0.3032935815413449,0.6985161257974706,0.3952225442561257,0.6,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.2,Exploration,18958,18462,18463,18450,18452,18462,996.3,996.408,996.948,997.002,-1.939889676424754,-3.308503603525119,-1.343184431773568,-2.451992720624927,-1.343184431773568,-2.451992720624927,-1.30791172870039,-2.4648532252581,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
831,1040.3409976512194,830,1039.962001517415,True,False,0.9,0.09999999999999998,True,L,A,rL,aB,lrL,abA,1,0,1,1,0,0,0,1,0,0,001,100,RLL,100,0.3032935815413449,0.21185545864329652,-0.09143812289804837,0.6,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.4,Exploration,19288,19535,19537,19528,-1,19535,1054.512,,1054.89,1054.998,2.27676712735563,1.1965385770496475,1.7201895097418671,-0.43809605385589534,1.7201895097418671,-0.43809605385589534,1.7204001925685766,-1.042000274865938,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
841,1088.5820053517818,840,1088.2260024547577,True,False,0.9,0.09999999999999998,True,L,A,LL,AA,rLL,aBB,0,1,0,1,0,1,1,0,0,0,100,010,LRL,110,0.7886934139798476,0.21185545864329652,-0.576837955336551,0.6,0.2,0.09999999999999998,0.10000000000000003,0.10000000000000003,0.4,Exploration,20181,20172,20175,20163,20165,20172,1088.802,1088.91,1089.288,1089.45,3.1081699412884363,0.5543669592024275,6.06514164298752,2.809469461600952,6.06514164298752,2.809469461600952,6.432395798189736,3.3805329633330605,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
843,1090.3070010244846,842,1089.9780046194792,True,False,0.09999999999999998,0.9,False,l,a,Ll,Aa,LLl,AAa,0,1,0,0,1,0,1,0,1,1,110,001,LLR,011,0.9359120683942116,0.21185545864329652,-0.7240566097509151,0.4,0.2,0.9,-0.7,0.7,0.4,Left Bias,20213,20172,20175,20163,20165,20172,1088.802,1088.91,1089.288,1089.45,3.1081699412884363,0.5543669592024275,6.06514164298752,2.809469461600952,6.06514164298752,2.809469461600952,6.432395798189736,3.3805329633330605,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
845,1092.0570015907288,844,1091.748996824026,True,False,0.09999999999999998,0.9,False,l,a,ll,aa,Lll,Aaa,0,0,0,0,1,0,0,1,0,1,011,000,LLL,001,0.28385612468586197,0.21185545864329652,-0.07200066604256544,0.4,0.2,0.9,-0.7,0.7,0.4,Left Bias,20245,20172,20175,20163,20165,20172,1088.802,1088.91,1089.288,1089.45,3.1081699412884363,0.5543669592024275,6.06514164298752,2.809469461600952,6.06514164298752,2.809469461600952,6.432395798189736,3.3805329633330605,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
847,1093.655001372099,846,1093.2260055094957,False,True,0.09999999999999998,0.9,True,R,A,lR,aB,llR,aaB,1,0,0,0,0,0,0,1,0,0,001,000,LLL,000,0.0860917411396572,0.21185545864329652,0.12576371750363932,0.6,0.2,0.9,-0.7,0.7,0.4,Left Bias,20275,20273,20296,20266,20268,20273,1094.364,1094.472,1094.742,1095.984,-0.8087724181193535,-1.7855677140687771,-0.8135205339601108,-2.278415911554621,-0.8135205339601108,-2.278415911554621,-1.3717114062262552,-1.962199932199838,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
849,1095.498000830412,848,1095.1749991625547,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,lRR,aBB,0,1,1,1,0,0,0,0,0,0,100,100,RLL,100,0.0860917411396572,0.7609608180545462,0.674869076914889,0.6,0.4,0.9,-0.5,0.5,0.2,Left Bias,20309,20306,20329,20301,20301,20306,1096.254,1096.254,1096.524,1097.766,-0.8982593344366846,-1.6317035440727412,-0.34657136345114686,-1.0296056831736757,-0.34657136345114686,-1.0296056831736757,3.1166480952820503,-0.8552538011626176,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
855,1104.0820017457008,854,1103.6080051213503,True,False,0.09999999999999998,0.9,False,l,a,Rl,Ab,RRl,AAb,1,1,1,0,1,1,1,0,0,0,110,110,RRL,010,0.0860917411396572,0.9275009500074796,0.8414092088678223,0.4,0.4,0.9,-0.5,0.5,0.4,Left Bias,20468,20405,20408,20397,20397,20405,1101.4379999999999,1101.4379999999999,1101.87,1102.032,2.8494016224058836,1.9035903454495162,2.9099191054617206,1.5748806971536635,2.9099191054617206,1.5748806971536635,3.084012132123273,1.8992723560118265,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
857,1106.0779977589846,856,1105.5829994380474,True,False,0.09999999999999998,0.9,False,l,a,ll,aa,Rll,Abb,0,0,0,1,1,1,0,1,1,1,011,011,LRR,101,0.026111072645200892,0.9275009500074796,0.9013898773622787,0.4,0.4,0.9,-0.5,0.5,0.4,Left Bias,20505,20405,20408,20397,20397,20405,1101.4379999999999,1101.4379999999999,1101.87,1102.032,2.8494016224058836,1.9035903454495162,2.9099191054617206,1.5748806971536635,2.9099191054617206,1.5748806971536635,3.084012132123273,1.8992723560118265,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
859,1108.8020022958517,858,1108.4109965711832,False,True,0.09999999999999998,0.9,True,R,A,lR,aB,llR,aaB,1,0,0,0,0,0,1,1,1,0,001,001,LLR,010,0.007919320781037152,0.9275009500074796,0.9195816292264424,0.6,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.6,Exploration,20555,20378,20382,20370,20370,20378,1099.98,1099.98,1100.412,1100.628,3.7294551555931736,1.2025167700850738,4.424706047455146,2.409900683579698,4.424706047455146,2.409900683579698,4.465297841613619,2.764940701943443,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
861,1110.700000450015,860,1110.409004241228,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,lRR,aBB,0,1,1,1,0,0,0,0,0,1,100,100,RLL,101,0.007919320781037152,0.9780115033567285,0.9700921825756913,0.6,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.4,Exploration,20591,20378,20382,20370,20370,20378,1099.98,1099.98,1100.412,1100.628,3.7294551555931736,1.2025167700850738,4.424706047455146,2.409900683579698,4.424706047455146,2.409900683579698,4.465297841613619,2.764940701943443,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
863,1112.7789974212646,862,1112.4930001795292,False,True,0.09999999999999998,0.9,False,r,a,Rr,Aa,RRr,AAa,0,1,1,0,1,1,1,0,0,0,110,110,RRL,010,0.007919320781037152,0.9933310300661726,0.9854117092851354,0.4,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.4,Exploration,20629,20378,20382,20370,20370,20378,1099.98,1099.98,1100.412,1100.628,3.7294551555931736,1.2025167700850738,4.424706047455146,2.409900683579698,4.424706047455146,2.409900683579698,4.465297841613619,2.764940701943443,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
865,1115.0150042027235,864,1114.5640008151531,True,False,0.09999999999999998,0.9,False,l,a,rl,ab,Rrl,Aab,1,0,1,0,1,1,0,1,1,1,011,111,RRR,001,0.007919320781037152,0.3012709273089902,0.29335160652795306,0.4,0.6,0.9,-0.30000000000000004,0.30000000000000004,0.4,Exploration,20670,20405,20408,20397,20397,20405,1101.4379999999999,1101.4379999999999,1101.87,1102.032,2.8494016224058836,1.9035903454495162,2.9099191054617206,1.5748806971536635,2.9099191054617206,1.5748806971536635,3.084012132123273,1.8992723560118265,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
867,1118.4339959174395,866,1117.3039980232716,False,True,0.09999999999999998,0.9,True,R,A,lR,aB,rlR,abA,1,0,0,1,0,1,0,1,1,0,001,011,LRR,100,0.0024018791753656187,0.3012709273089902,0.2988690481336246,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.6,Exploration,20734,20378,20382,20357,20370,20378,1099.278,1099.98,1100.412,1100.628,1.5908200767964027,-0.914680643164491,4.424706047455146,2.409900683579698,4.424706047455146,2.409900683579698,4.465297841613619,2.764940701943443,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
869,1120.4809974879026,868,1120.1219972223043,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,lRR,aBB,0,1,1,1,0,0,1,0,1,0,100,101,RLR,110,0.0024018791753656187,0.7880799559303528,0.7856780767549872,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.4,Exploration,20772,20378,20382,20370,20370,20378,1099.98,1099.98,1100.412,1100.628,3.7294551555931736,1.2025167700850738,4.424706047455146,2.409900683579698,4.424706047455146,2.409900683579698,4.465297841613619,2.764940701943443,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
871,1122.2639992833138,870,1121.968999877572,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,1,0,0,1,110,110,RRL,011,0.0024018791753656187,0.9357260105043014,0.9333241313289358,0.6,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.4,Exploration,20805,20378,20382,20370,20370,20378,1099.98,1099.98,1100.412,1100.628,3.7294551555931736,1.2025167700850738,4.424706047455146,2.409900683579698,4.424706047455146,2.409900683579698,4.465297841613619,2.764940701943443,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
873,1124.1309978067875,872,1123.7839970737696,False,True,0.09999999999999998,0.9,True,R,A,RR,AA,RRR,AAA,0,1,1,0,1,1,0,1,1,1,111,111,RRR,001,0.0024018791753656187,0.9805061114259891,0.9781042322506235,0.8,0.8,0.9,-0.09999999999999998,0.09999999999999998,0.4,Exploration,20839,20378,20382,20370,20370,20378,1099.98,1099.98,1100.412,1100.628,3.7294551555931736,1.2025167700850738,4.424706047455146,2.409900683579698,4.424706047455146,2.409900683579698,4.465297841613619,2.764940701943443,WCL23,060223,green_r,2019-02-02,None,Naive,1581.0
